source_file,line_number,edge_type,source_symbol,target_symbol
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,961,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,981,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,982,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,983,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1017,call,,self._versions.values
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1027,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1050,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1089,call,,self.get_health
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1097,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1134,call,,_series_c_migration_rows
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1153,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1156,call,,utc_timestamp
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1157,call,,self._register_doctrine
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1158,call,,self._register_schemas
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1159,call,,_series_c_migration_rows
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1183,call,,self._audit_event
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1219,call,,_series_c_migration_rows
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1245,call,,utc_timestamp
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1246,call,,EnterprisePolicyDefinition
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1269,call,,_default_payload_for
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1270,call,,EnterprisePolicyVersion
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1303,call,,_hash_policy_version
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1324,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1339,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1400,call,,_hash
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1401,call,,self._audit.append
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1426,call,,payload.update
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1503,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1519,call,,PolicyDomain
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1536,call,,ActivationStrategy
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1559,call,,isinstance
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1559,call,,isinstance
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1561,call,,isinstance
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1561,call,,isinstance
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1567,call,,item.get
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1568,call,,isinstance
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1569,call,,PolicyScope
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1571,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1572,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1573,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1574,call,,PolicyStatus
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1576,call,,dict
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1577,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1578,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1579,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1580,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1581,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1582,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1583,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1584,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1585,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1586,call,,dict
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1587,call,,dict
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1588,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1589,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1590,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1591,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1592,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1593,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1594,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1595,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1596,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1597,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1598,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1599,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1600,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1601,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1606,call,,getattr
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1606,call,,type
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1607,call,,hasattr
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1608,call,,getattr
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,440,call,,set
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,442,call,,errors.append
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,458,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,470,call,,set
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,470,call,,set
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,471,call,,set
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,484,call,,self._detect_cycle
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,499,call,,order.extend
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,501,call,,dict.fromkeys
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,535,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,536,call,,self.schema_registry.snapshot
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,537,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,538,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,539,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,540,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,541,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,542,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,543,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,544,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,545,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,546,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,547,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,548,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,549,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,550,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,551,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,552,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,553,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,554,call,,self.dependency_graph
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,555,call,,self.series_c_policy_integration_matrix
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,556,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,557,call,,self.configuration_governance
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,558,call,,self.get_metrics
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,559,call,,self.reports
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,580,call,,self.law_boundaries
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,581,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,591,call,,self.health_signals
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,592,call,,self.efficiency_feed
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,598,call,,draft.get
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,599,call,,draft.get
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,600,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,602,call,,self._definition_for
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,605,call,,draft.get
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,647,call,,_public
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,647,call,,self.snapshot
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,650,call,,isinstance
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,650,call,,_version_from_dict
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,655,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,666,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,683,call,,version.minimum_compatible_subsystem_versions.get
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,684,call,,subscriber_versions.get
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,689,call,,rows.append
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,696,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,697,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,700,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,701,call,,utc_timestamp
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,715,call,,self._audit_event
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,717,call,,any
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,722,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,723,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,724,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,725,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,726,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,727,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,728,call,,utc_timestamp
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,729,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,730,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,738,call,,_public
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,739,call,,_public
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,739,call,,self.snapshot
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,754,call,,plan.get
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,760,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,761,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,762,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,763,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,764,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,765,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,766,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,767,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,768,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,769,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,770,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,771,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,772,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,780,call,,_public
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,781,call,,_public
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,781,call,,self.snapshot
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,793,call,,replace
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,799,call,,self._publish_policy
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,801,call,,self._distribution.append
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,821,call,,replace
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,827,call,,self.snapshot
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,833,call,,self.snapshot
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,847,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,848,call,,self.snapshot
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,857,call,,self.snapshot
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,860,call,,payload.get
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,861,call,,_scope_type
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,861,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,861,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,865,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,866,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,867,call,,utc_timestamp
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,868,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,869,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,871,call,,dict
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,872,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,873,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,874,call,,tuple
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,878,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,883,call,,self._emergency_restrictions.append
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,886,call,,self._directives.append
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,888,call,,_public
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,889,call,,_public
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,889,call,,self.snapshot
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,893,call,,_hash
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,899,call,,utc_timestamp
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,903,call,,dict
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,911,call,,_public
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,912,call,,_public
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,912,call,,self.snapshot
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,918,call,,_scope_type
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,918,call,,str
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,923,call,,directive.requested_change.items
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,986,call,,len
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,986,call,,len
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,988,call,,len
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,992,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,995,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,996,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,998,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,999,call,,len
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1000,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1001,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1002,call,,sum
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1003,call,,len
C:\Users\Fletc\OneDrive\Documents\ARGOS 2\src\argos\control_panel\enterprise_doctrine_policy_manager.py,1004,call,,len
